Frame;CaptureTime;LogTime;HMDPosition;HMDRotation;GazeStatus;CombinedGazeForward;CombinedGazePosition;InterPupillaryDistanceInMM;LeftEyeStatus;LeftEyeForward;LeftEyePosition;LeftPupilIrisDiameterRatio;LeftPupilDiameterInMM;LeftIrisDiameterInMM;RightEyeStatus;RightEyeForward;RightEyePosition;RightPupilIrisDiameterRatio;RightPupilDiameterInMM;RightIrisDiameterInMM;FocusDistance;FocusStability
17670;1000000541269273636;63862092753655;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(0.184, -0.156, 0.971);(0.000, 0.000, 0.000);63.800;VALID;(0.184, -0.156, 0.971);(-0.033, 0.000, 0.000);0.000;3.170;0.000;VALID;(0.184, -0.156, 0.971);(0.033, 0.000, 0.000);0.000;3.477;0.000;2;0.359367
17671;1000000541274275124;63862092753655;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(0.184, -0.156, 0.970);(0.000, 0.000, 0.000);63.850;VALID;(0.184, -0.156, 0.970);(-0.033, 0.000, 0.000);0.000;3.170;0.000;VALID;(0.184, -0.156, 0.970);(0.033, 0.000, 0.000);0.000;3.477;0.000;2;0.3932689
17672;1000000541279276591;63862092753665;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(0.184, -0.156, 0.970);(0.000, 0.000, 0.000);63.850;VALID;(0.184, -0.156, 0.970);(-0.033, 0.000, 0.000);0.000;3.169;0.000;VALID;(0.184, -0.156, 0.970);(0.033, 0.000, 0.000);0.000;3.477;0.000;2;0.4230392
17673;1000000541284278076;63862092753665;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(0.184, -0.156, 0.970);(0.000, 0.000, 0.000);63.850;VALID;(0.184, -0.156, 0.970);(-0.033, 0.000, 0.000);0.000;3.169;0.000;VALID;(0.184, -0.156, 0.970);(0.033, 0.000, 0.000);0.000;3.476;0.000;2;0.4356028
17674;1000000541289279556;63862092753677;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(0.185, -0.155, 0.970);(0.000, 0.000, 0.000);63.850;VALID;(0.185, -0.155, 0.970);(-0.033, 0.000, 0.000);0.000;3.210;0.000;VALID;(0.185, -0.155, 0.970);(0.033, 0.000, 0.000);0.000;3.475;0.000;2;0.437329
17675;1000000541294281138;63862092753677;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(0.185, -0.155, 0.970);(0.000, 0.000, 0.000);63.850;VALID;(0.185, -0.155, 0.970);(-0.033, 0.000, 0.000);0.000;3.216;0.000;VALID;(0.185, -0.155, 0.970);(0.033, 0.000, 0.000);0.000;3.473;0.000;2;0.456774
17676;1000000541299282850;63862092753677;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(0.185, -0.156, 0.970);(0.000, 0.000, 0.000);63.850;VALID;(0.185, -0.156, 0.970);(-0.033, 0.000, 0.000);0.000;3.111;0.000;VALID;(0.185, -0.156, 0.970);(0.033, 0.000, 0.000);0.000;3.469;0.000;2;0.3441428
17677;1000000541304284691;63862092753688;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(0.183, -0.156, 0.971);(0.000, 0.000, 0.000);63.850;VALID;(0.183, -0.156, 0.971);(-0.033, 0.000, 0.000);0.000;3.118;0.000;VALID;(0.183, -0.156, 0.971);(0.033, 0.000, 0.000);0.000;3.458;0.000;2;0
17678;1000000541309286552;63862092753688;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(0.176, -0.157, 0.972);(0.000, 0.000, 0.000);63.850;VALID;(0.176, -0.157, 0.972);(-0.033, 0.000, 0.000);0.000;3.159;0.000;VALID;(0.176, -0.157, 0.972);(0.033, 0.000, 0.000);0.000;3.458;0.000;2;0
17679;1000000541314288350;63862092753698;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(0.156, -0.157, 0.975);(0.000, 0.000, 0.000);63.850;VALID;(0.156, -0.157, 0.975);(-0.033, 0.000, 0.000);0.000;3.158;0.000;VALID;(0.156, -0.157, 0.975);(0.033, 0.000, 0.000);0.000;3.510;0.000;2;0
17680;1000000541319290179;63862092753698;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(0.124, -0.158, 0.980);(0.000, 0.000, 0.000);63.850;VALID;(0.124, -0.158, 0.980);(-0.033, 0.000, 0.000);0.000;3.196;0.000;VALID;(0.124, -0.158, 0.980);(0.033, 0.000, 0.000);0.000;3.556;0.000;2;0
17681;1000000541324292001;63862092753710;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(0.083, -0.159, 0.984);(0.000, 0.000, 0.000);63.850;VALID;(0.083, -0.159, 0.984);(-0.033, 0.000, 0.000);0.000;3.202;0.000;VALID;(0.083, -0.159, 0.984);(0.033, 0.000, 0.000);0.000;3.553;0.000;2;0
17682;1000000541329297169;63862092753710;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(0.037, -0.160, 0.986);(0.000, 0.000, 0.000);63.850;VALID;(0.037, -0.160, 0.986);(-0.033, 0.000, 0.000);0.000;3.209;0.000;VALID;(0.037, -0.160, 0.986);(0.033, 0.000, 0.000);0.000;3.512;0.000;2;0
17683;1000000541334298751;63862092753721;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.003, -0.160, 0.987);(0.000, 0.000, 0.000);63.850;VALID;(-0.003, -0.160, 0.987);(-0.033, 0.000, 0.000);0.000;3.226;0.000;VALID;(-0.003, -0.160, 0.987);(0.033, 0.000, 0.000);0.000;3.497;0.000;2;0
17684;1000000541339300272;63862092753721;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.041, -0.160, 0.986);(0.000, 0.000, 0.000);63.775;VALID;(-0.041, -0.160, 0.986);(-0.033, 0.000, 0.000);0.000;3.225;0.000;VALID;(-0.041, -0.160, 0.986);(0.033, 0.000, 0.000);0.000;3.467;0.000;2;0
17685;1000000541344301775;63862092753732;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.076, -0.160, 0.984);(0.000, 0.000, 0.000);63.775;VALID;(-0.076, -0.160, 0.984);(-0.033, 0.000, 0.000);0.000;3.220;0.000;VALID;(-0.076, -0.160, 0.984);(0.033, 0.000, 0.000);0.000;3.476;0.000;2;0
17686;1000000541349303281;63862092753732;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.101, -0.161, 0.982);(0.000, 0.000, 0.000);63.775;VALID;(-0.101, -0.161, 0.982);(-0.033, 0.000, 0.000);0.000;3.238;0.000;VALID;(-0.101, -0.161, 0.982);(0.033, 0.000, 0.000);0.000;3.425;0.000;2;0
17687;1000000541354304782;63862092753732;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.119, -0.161, 0.980);(0.000, 0.000, 0.000);63.775;VALID;(-0.119, -0.161, 0.980);(-0.033, 0.000, 0.000);0.000;3.237;0.000;VALID;(-0.119, -0.161, 0.980);(0.033, 0.000, 0.000);0.000;3.415;0.000;2;0
17688;1000000541359306277;63862092753743;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.127, -0.162, 0.979);(0.000, 0.000, 0.000);63.775;VALID;(-0.127, -0.162, 0.979);(-0.033, 0.000, 0.000);0.000;3.237;0.000;VALID;(-0.127, -0.162, 0.979);(0.033, 0.000, 0.000);0.000;3.416;0.000;2;0
17689;1000000541364307767;63862092753744;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.131, -0.163, 0.978);(0.000, 0.000, 0.000);63.775;VALID;(-0.131, -0.163, 0.978);(-0.033, 0.000, 0.000);0.000;3.237;0.000;VALID;(-0.131, -0.163, 0.978);(0.033, 0.000, 0.000);0.000;3.420;0.000;2;0
17690;1000000541369309252;63862092753754;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.134, -0.164, 0.977);(0.000, 0.000, 0.000);63.775;VALID;(-0.134, -0.164, 0.977);(-0.033, 0.000, 0.000);0.000;3.237;0.000;VALID;(-0.134, -0.164, 0.977);(0.033, 0.000, 0.000);0.000;3.425;0.000;2;0
17691;1000000541374310813;63862092753755;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.136, -0.164, 0.977);(0.000, 0.000, 0.000);63.775;VALID;(-0.136, -0.164, 0.977);(-0.033, 0.000, 0.000);0.000;3.237;0.000;VALID;(-0.136, -0.164, 0.977);(0.033, 0.000, 0.000);0.000;3.429;0.000;2;0
17692;1000000541379312450;63862092753765;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.137, -0.165, 0.977);(0.000, 0.000, 0.000);63.775;VALID;(-0.137, -0.165, 0.977);(-0.033, 0.000, 0.000);0.000;3.237;0.000;VALID;(-0.137, -0.165, 0.977);(0.033, 0.000, 0.000);0.000;3.434;0.000;2;0
17693;1000000541384314233;63862092753765;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.138, -0.165, 0.977);(0.000, 0.000, 0.000);63.775;VALID;(-0.138, -0.165, 0.977);(-0.033, 0.000, 0.000);0.000;3.237;0.000;VALID;(-0.138, -0.165, 0.977);(0.033, 0.000, 0.000);0.000;3.436;0.000;2;0
17694;1000000541389316009;63862092753777;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.138, -0.166, 0.976);(0.000, 0.000, 0.000);63.700;VALID;(-0.138, -0.166, 0.976);(-0.033, 0.000, 0.000);0.000;3.237;0.000;VALID;(-0.138, -0.166, 0.976);(0.033, 0.000, 0.000);0.000;3.438;0.000;2;0
17695;1000000541394317780;63862092753777;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.139, -0.166, 0.976);(0.000, 0.000, 0.000);63.700;VALID;(-0.139, -0.166, 0.976);(-0.033, 0.000, 0.000);0.000;3.237;0.000;VALID;(-0.139, -0.166, 0.976);(0.033, 0.000, 0.000);0.000;3.439;0.000;2;0
17696;1000000541399319546;63862092753777;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.139, -0.166, 0.976);(0.000, 0.000, 0.000);63.700;VALID;(-0.139, -0.166, 0.976);(-0.033, 0.000, 0.000);0.000;3.237;0.000;VALID;(-0.139, -0.166, 0.976);(0.033, 0.000, 0.000);0.000;3.441;0.000;2;0
17697;1000000541404321307;63862092753787;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.140, -0.166, 0.976);(0.000, 0.000, 0.000);63.700;VALID;(-0.140, -0.166, 0.976);(-0.033, 0.000, 0.000);0.000;3.237;0.000;VALID;(-0.140, -0.166, 0.976);(0.033, 0.000, 0.000);0.000;3.442;0.000;2;0
17698;1000000541409326441;63862092753787;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.141, -0.167, 0.976);(0.000, 0.000, 0.000);63.700;VALID;(-0.141, -0.167, 0.976);(-0.033, 0.000, 0.000);0.000;3.237;0.000;VALID;(-0.141, -0.167, 0.976);(0.033, 0.000, 0.000);0.000;3.442;0.000;2;0
17699;1000000541414327966;63862092753798;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.141, -0.167, 0.976);(0.000, 0.000, 0.000);63.700;VALID;(-0.141, -0.167, 0.976);(-0.033, 0.000, 0.000);0.000;3.236;0.000;VALID;(-0.141, -0.167, 0.976);(0.033, 0.000, 0.000);0.000;3.443;0.000;2;0
17700;1000000541419329465;63862092753799;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.142, -0.167, 0.976);(0.000, 0.000, 0.000);63.700;VALID;(-0.142, -0.167, 0.976);(-0.033, 0.000, 0.000);0.000;3.236;0.000;VALID;(-0.142, -0.167, 0.976);(0.033, 0.000, 0.000);0.000;3.443;0.000;2;0
17701;1000000541424330958;63862092753811;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.142, -0.167, 0.976);(0.000, 0.000, 0.000);63.700;VALID;(-0.142, -0.167, 0.976);(-0.033, 0.000, 0.000);0.000;3.236;0.000;VALID;(-0.142, -0.167, 0.976);(0.033, 0.000, 0.000);0.000;3.444;0.000;2;0
17702;1000000541429332446;63862092753811;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.142, -0.167, 0.976);(0.000, 0.000, 0.000);63.700;VALID;(-0.142, -0.167, 0.976);(-0.033, 0.000, 0.000);0.000;3.236;0.000;VALID;(-0.142, -0.167, 0.976);(0.033, 0.000, 0.000);0.000;3.446;0.000;2;0
17703;1000000541434333928;63862092753811;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.142, -0.167, 0.976);(0.000, 0.000, 0.000);63.700;VALID;(-0.142, -0.167, 0.976);(-0.033, 0.000, 0.000);0.000;3.237;0.000;VALID;(-0.142, -0.167, 0.976);(0.033, 0.000, 0.000);0.000;3.447;0.000;2;0.1219717
17704;1000000541439335405;63862092753821;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.142, -0.168, 0.976);(0.000, 0.000, 0.000);63.700;VALID;(-0.142, -0.168, 0.976);(-0.033, 0.000, 0.000);0.000;3.237;0.000;VALID;(-0.142, -0.168, 0.976);(0.033, 0.000, 0.000);0.000;3.449;0.000;2;0.5008948
17705;1000000541444336845;63862092753832;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.142, -0.168, 0.976);(0.000, 0.000, 0.000);63.700;VALID;(-0.142, -0.168, 0.976);(-0.033, 0.000, 0.000);0.000;3.238;0.000;VALID;(-0.142, -0.168, 0.976);(0.033, 0.000, 0.000);0.000;3.451;0.000;2;0.714561
17706;1000000541449338284;63862092753832;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.142, -0.168, 0.976);(0.000, 0.000, 0.000);63.700;VALID;(-0.142, -0.168, 0.976);(-0.033, 0.000, 0.000);0.000;3.239;0.000;VALID;(-0.142, -0.168, 0.976);(0.033, 0.000, 0.000);0.000;3.454;0.000;2;0.8724772
17707;1000000541454339748;63862092753832;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.142, -0.168, 0.975);(0.000, 0.000, 0.000);63.700;VALID;(-0.142, -0.168, 0.975);(-0.033, 0.000, 0.000);0.000;3.240;0.000;VALID;(-0.142, -0.168, 0.975);(0.033, 0.000, 0.000);0.000;3.455;0.000;2;0.9397348
17708;1000000541459341342;63862092753844;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.142, -0.168, 0.975);(0.000, 0.000, 0.000);63.700;VALID;(-0.142, -0.168, 0.975);(-0.033, 0.000, 0.000);0.000;3.242;0.000;VALID;(-0.142, -0.168, 0.975);(0.033, 0.000, 0.000);0.000;3.456;0.000;2;0.9320241
17709;1000000541464343039;63862092753844;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.143, -0.168, 0.975);(0.000, 0.000, 0.000);63.700;VALID;(-0.143, -0.168, 0.975);(-0.033, 0.000, 0.000);0.000;3.242;0.000;VALID;(-0.143, -0.168, 0.975);(0.033, 0.000, 0.000);0.000;3.457;0.000;2;0.9280558
17710;1000000541469344730;63862092753855;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.142, -0.168, 0.975);(0.000, 0.000, 0.000);63.700;VALID;(-0.142, -0.168, 0.975);(-0.033, 0.000, 0.000);0.000;3.243;0.000;VALID;(-0.142, -0.168, 0.975);(0.033, 0.000, 0.000);0.000;3.457;0.000;2;0.891706
17711;1000000541474346415;63862092753855;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.142, -0.168, 0.976);(0.000, 0.000, 0.000);63.700;VALID;(-0.142, -0.168, 0.976);(-0.033, 0.000, 0.000);0.000;3.245;0.000;VALID;(-0.142, -0.168, 0.976);(0.033, 0.000, 0.000);0.000;3.457;0.000;2;0.8738597
17712;1000000541479348085;63862092753866;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.142, -0.168, 0.976);(0.000, 0.000, 0.000);63.700;VALID;(-0.142, -0.168, 0.976);(-0.033, 0.000, 0.000);0.000;3.246;0.000;VALID;(-0.142, -0.168, 0.976);(0.033, 0.000, 0.000);0.000;3.458;0.000;2;0.8681679
17713;1000000541484349773;63862092753866;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.143, -0.168, 0.975);(0.000, 0.000, 0.000);63.700;VALID;(-0.143, -0.168, 0.975);(-0.033, 0.000, 0.000);0.000;3.247;0.000;VALID;(-0.143, -0.168, 0.975);(0.033, 0.000, 0.000);0.000;3.458;0.000;2;0.8263156
17714;1000000541489354861;63862092753880;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.143, -0.168, 0.975);(0.000, 0.000, 0.000);63.700;VALID;(-0.143, -0.168, 0.975);(-0.033, 0.000, 0.000);0.000;3.248;0.000;VALID;(-0.143, -0.168, 0.975);(0.033, 0.000, 0.000);0.000;3.458;0.000;2;0.8045117
17715;1000000541494356390;63862092753880;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.142, -0.168, 0.976);(0.000, 0.000, 0.000);63.700;VALID;(-0.142, -0.168, 0.976);(-0.033, 0.000, 0.000);0.000;3.252;0.000;VALID;(-0.142, -0.168, 0.976);(0.033, 0.000, 0.000);0.000;3.459;0.000;2;0.7501497
17716;1000000541499357887;63862092753880;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.143, -0.168, 0.975);(0.000, 0.000, 0.000);63.700;VALID;(-0.143, -0.168, 0.975);(-0.033, 0.000, 0.000);0.000;3.247;0.000;VALID;(-0.143, -0.168, 0.975);(0.033, 0.000, 0.000);0.000;3.460;0.000;2;0.6169281
17717;1000000541504359381;63862092753889;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.150, -0.169, 0.974);(0.000, 0.000, 0.000);63.700;VALID;(-0.150, -0.169, 0.974);(-0.033, 0.000, 0.000);0.000;3.265;0.000;VALID;(-0.150, -0.169, 0.974);(0.033, 0.000, 0.000);0.000;3.467;0.000;2;0.115433
17718;1000000541509360875;63862092753890;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.159, -0.170, 0.973);(0.000, 0.000, 0.000);63.700;VALID;(-0.159, -0.170, 0.973);(-0.033, 0.000, 0.000);0.000;3.293;0.000;VALID;(-0.159, -0.170, 0.973);(0.033, 0.000, 0.000);0.000;3.454;0.000;2;0
17719;1000000541514362350;63862092753897;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.171, -0.172, 0.970);(0.000, 0.000, 0.000);63.700;VALID;(-0.171, -0.172, 0.970);(-0.033, 0.000, 0.000);0.000;3.307;0.000;VALID;(-0.171, -0.172, 0.970);(0.033, 0.000, 0.000);0.000;3.426;0.000;2;0
17720;1000000541519363843;63862092753897;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.179, -0.172, 0.969);(0.000, 0.000, 0.000);63.700;VALID;(-0.179, -0.172, 0.969);(-0.033, 0.000, 0.000);0.000;3.318;0.000;VALID;(-0.179, -0.172, 0.969);(0.033, 0.000, 0.000);0.000;3.422;0.000;2;0
17721;1000000541524365329;63862092753909;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.186, -0.174, 0.967);(0.000, 0.000, 0.000);63.700;VALID;(-0.186, -0.174, 0.967);(-0.033, 0.000, 0.000);0.000;3.328;0.000;VALID;(-0.186, -0.174, 0.967);(0.033, 0.000, 0.000);0.000;3.420;0.000;2;0
17722;1000000541529366809;63862092753909;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.192, -0.174, 0.966);(0.000, 0.000, 0.000);63.700;VALID;(-0.192, -0.174, 0.966);(-0.033, 0.000, 0.000);0.000;3.331;0.000;VALID;(-0.192, -0.174, 0.966);(0.033, 0.000, 0.000);0.000;3.420;0.000;2;0
17723;1000000541534368283;63862092753920;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.197, -0.175, 0.965);(0.000, 0.000, 0.000);63.700;VALID;(-0.197, -0.175, 0.965);(-0.033, 0.000, 0.000);0.000;3.333;0.000;VALID;(-0.197, -0.175, 0.965);(0.033, 0.000, 0.000);0.000;3.422;0.000;2;0
17724;1000000541539369887;63862092753920;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.201, -0.174, 0.964);(0.000, 0.000, 0.000);63.700;VALID;(-0.201, -0.174, 0.964);(-0.033, 0.000, 0.000);0.000;3.336;0.000;VALID;(-0.201, -0.174, 0.964);(0.033, 0.000, 0.000);0.000;3.424;0.000;2;0
17725;1000000541544371559;63862092753932;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.203, -0.175, 0.963);(0.000, 0.000, 0.000);63.700;VALID;(-0.203, -0.175, 0.963);(-0.033, 0.000, 0.000);0.000;3.338;0.000;VALID;(-0.203, -0.175, 0.963);(0.033, 0.000, 0.000);0.000;3.423;0.000;2;0
17726;1000000541549373264;63862092753932;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.206, -0.175, 0.963);(0.000, 0.000, 0.000);63.750;VALID;(-0.206, -0.175, 0.963);(-0.033, 0.000, 0.000);0.000;3.339;0.000;VALID;(-0.206, -0.175, 0.963);(0.033, 0.000, 0.000);0.000;3.424;0.000;2;0
17727;1000000541554374963;63862092753932;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.207, -0.175, 0.962);(0.000, 0.000, 0.000);63.750;VALID;(-0.207, -0.175, 0.962);(-0.033, 0.000, 0.000);0.000;3.340;0.000;VALID;(-0.207, -0.175, 0.962);(0.033, 0.000, 0.000);0.000;3.422;0.000;2;0
17728;1000000541559376657;63862092753943;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.208, -0.175, 0.962);(0.000, 0.000, 0.000);63.750;VALID;(-0.208, -0.175, 0.962);(-0.033, 0.000, 0.000);0.000;3.341;0.000;VALID;(-0.208, -0.175, 0.962);(0.033, 0.000, 0.000);0.000;3.424;0.000;2;0
17729;1000000541564378345;63862092753943;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.209, -0.175, 0.962);(0.000, 0.000, 0.000);63.750;VALID;(-0.209, -0.175, 0.962);(-0.033, 0.000, 0.000);0.000;3.342;0.000;VALID;(-0.209, -0.175, 0.962);(0.033, 0.000, 0.000);0.000;3.424;0.000;2;0
17730;1000000541569383461;63862092753954;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.210, -0.175, 0.962);(0.000, 0.000, 0.000);63.750;VALID;(-0.210, -0.175, 0.962);(-0.033, 0.000, 0.000);0.000;3.343;0.000;VALID;(-0.210, -0.175, 0.962);(0.033, 0.000, 0.000);0.000;3.430;0.000;2;0
17731;1000000541574388477;63862092753954;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.210, -0.175, 0.962);(0.000, 0.000, 0.000);63.750;VALID;(-0.210, -0.175, 0.962);(-0.033, 0.000, 0.000);0.000;3.343;0.000;VALID;(-0.210, -0.175, 0.962);(0.033, 0.000, 0.000);0.000;3.438;0.000;2;0
17732;1000000541579390004;63862092753966;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.211, -0.175, 0.962);(0.000, 0.000, 0.000);63.750;VALID;(-0.211, -0.175, 0.962);(-0.033, 0.000, 0.000);0.000;3.344;0.000;VALID;(-0.211, -0.175, 0.962);(0.033, 0.000, 0.000);0.000;3.438;0.000;2;0
17733;1000000541584391571;63862092753966;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.211, -0.175, 0.962);(0.000, 0.000, 0.000);63.750;VALID;(-0.211, -0.175, 0.962);(-0.033, 0.000, 0.000);0.000;3.345;0.000;VALID;(-0.211, -0.175, 0.962);(0.033, 0.000, 0.000);0.000;3.441;0.000;2;0
17734;1000000541589393132;63862092753977;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.211, -0.176, 0.962);(0.000, 0.000, 0.000);63.750;VALID;(-0.211, -0.176, 0.962);(-0.033, 0.000, 0.000);0.000;3.346;0.000;VALID;(-0.211, -0.176, 0.962);(0.033, 0.000, 0.000);0.000;3.441;0.000;2;0
17735;1000000541594394688;63862092753977;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.211, -0.176, 0.962);(0.000, 0.000, 0.000);63.750;VALID;(-0.211, -0.176, 0.962);(-0.033, 0.000, 0.000);0.000;3.346;0.000;VALID;(-0.211, -0.176, 0.962);(0.033, 0.000, 0.000);0.000;3.450;0.000;2;0
17736;1000000541599396239;63862092753977;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.211, -0.176, 0.962);(0.000, 0.000, 0.000);63.750;VALID;(-0.211, -0.176, 0.962);(-0.033, 0.000, 0.000);0.000;3.348;0.000;VALID;(-0.211, -0.176, 0.962);(0.033, 0.000, 0.000);0.000;3.452;0.000;2;0.05412076
17737;1000000541604397784;63862092753988;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.211, -0.176, 0.962);(0.000, 0.000, 0.000);63.750;VALID;(-0.211, -0.176, 0.962);(-0.033, 0.000, 0.000);0.000;3.349;0.000;VALID;(-0.211, -0.176, 0.962);(0.033, 0.000, 0.000);0.000;3.456;0.000;2;0.2360171
17738;1000000541609399323;63862092753988;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.211, -0.176, 0.962);(0.000, 0.000, 0.000);63.750;VALID;(-0.211, -0.176, 0.962);(-0.033, 0.000, 0.000);0.000;3.352;0.000;VALID;(-0.211, -0.176, 0.962);(0.033, 0.000, 0.000);0.000;3.460;0.000;2;0.4280259
17739;1000000541614400885;63862092753999;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.211, -0.176, 0.961);(0.000, 0.000, 0.000);63.800;VALID;(-0.211, -0.176, 0.961);(-0.033, 0.000, 0.000);0.000;3.355;0.000;VALID;(-0.211, -0.176, 0.961);(0.033, 0.000, 0.000);0.000;3.459;0.000;2;0.4905746
17740;1000000541619402550;63862092753999;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.211, -0.176, 0.961);(0.000, 0.000, 0.000);63.800;VALID;(-0.211, -0.176, 0.961);(-0.033, 0.000, 0.000);0.000;3.357;0.000;VALID;(-0.211, -0.176, 0.961);(0.033, 0.000, 0.000);0.000;3.465;0.000;2;0.4763222
17741;1000000541624404263;63862092754011;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.211, -0.176, 0.961);(0.000, 0.000, 0.000);63.800;VALID;(-0.211, -0.176, 0.961);(-0.033, 0.000, 0.000);0.000;3.359;0.000;VALID;(-0.211, -0.176, 0.961);(0.033, 0.000, 0.000);0.000;3.464;0.000;2;0.5096473
