Frame;CaptureTime;LogTime;HMDPosition;HMDRotation;GazeStatus;CombinedGazeForward;CombinedGazePosition;InterPupillaryDistanceInMM;LeftEyeStatus;LeftEyeForward;LeftEyePosition;LeftPupilIrisDiameterRatio;LeftPupilDiameterInMM;LeftIrisDiameterInMM;RightEyeStatus;RightEyeForward;RightEyePosition;RightPupilIrisDiameterRatio;RightPupilDiameterInMM;RightIrisDiameterInMM;FocusDistance;FocusStability
7598;1000000490890500246;63862092703266;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(0.254, 0.229, 0.940);(0.000, 0.000, 0.000);64.700;VALID;(0.254, 0.229, 0.940);(-0.033, 0.000, 0.000);0.403;5.011;12.440;VALID;(0.254, 0.229, 0.940);(0.033, 0.000, 0.000);0.463;5.684;12.272;2;0.7624668
7599;1000000490895501627;63862092703277;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(0.254, 0.229, 0.940);(0.000, 0.000, 0.000);64.700;VALID;(0.254, 0.229, 0.940);(-0.033, 0.000, 0.000);0.403;5.010;12.440;VALID;(0.254, 0.229, 0.940);(0.033, 0.000, 0.000);0.460;5.651;12.272;2;0.7809426
7600;1000000490900506403;63862092703277;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(0.254, 0.228, 0.940);(0.000, 0.000, 0.000);64.700;VALID;(0.254, 0.228, 0.940);(-0.033, 0.000, 0.000);0.403;5.009;12.440;VALID;(0.254, 0.228, 0.940);(0.033, 0.000, 0.000);0.459;5.638;12.272;2;0.7787458
7601;1000000490905511163;63862092703287;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(0.255, 0.228, 0.940);(0.000, 0.000, 0.000);64.700;VALID;(0.255, 0.228, 0.940);(-0.033, 0.000, 0.000);0.403;5.008;12.440;VALID;(0.255, 0.228, 0.940);(0.033, 0.000, 0.000);0.459;5.630;12.272;2;0.7800762
7602;1000000490910515772;63862092703287;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(0.255, 0.227, 0.940);(0.000, 0.000, 0.000);64.700;VALID;(0.255, 0.227, 0.940);(-0.033, 0.000, 0.000);0.403;5.008;12.440;VALID;(0.255, 0.227, 0.940);(0.033, 0.000, 0.000);0.458;5.625;12.272;2;0.7805933
7603;1000000490915520230;63862092703299;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(0.255, 0.227, 0.940);(0.000, 0.000, 0.000);64.700;VALID;(0.255, 0.227, 0.940);(-0.033, 0.000, 0.000);0.402;5.007;12.440;VALID;(0.255, 0.227, 0.940);(0.033, 0.000, 0.000);0.458;5.623;12.272;2;0.7934294
7604;1000000490920521103;63862092703299;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(0.255, 0.227, 0.940);(0.000, 0.000, 0.000);64.700;VALID;(0.255, 0.227, 0.940);(-0.033, 0.000, 0.000);0.402;5.006;12.440;VALID;(0.255, 0.227, 0.940);(0.033, 0.000, 0.000);0.458;5.619;12.272;2;0.792393
7605;1000000490925521839;63862092703310;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(0.255, 0.227, 0.940);(0.000, 0.000, 0.000);64.700;VALID;(0.255, 0.227, 0.940);(-0.033, 0.000, 0.000);0.402;5.005;12.440;VALID;(0.255, 0.227, 0.940);(0.033, 0.000, 0.000);0.457;5.615;12.272;2;0.7541559
7606;1000000490930522436;63862092703310;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(0.256, 0.226, 0.940);(0.000, 0.000, 0.000);64.700;VALID;(0.256, 0.226, 0.940);(-0.033, 0.000, 0.000);0.402;5.005;12.440;VALID;(0.256, 0.226, 0.940);(0.033, 0.000, 0.000);0.457;5.607;12.272;2;0.6337116
7607;1000000490935522846;63862092703320;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(0.256, 0.226, 0.940);(0.000, 0.000, 0.000);64.700;VALID;(0.256, 0.226, 0.940);(-0.033, 0.000, 0.000);0.402;5.004;12.440;VALID;(0.256, 0.226, 0.940);(0.033, 0.000, 0.000);0.456;5.601;12.272;2;0.5761027
7608;1000000490940523256;63862092703321;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(0.256, 0.225, 0.940);(0.000, 0.000, 0.000);64.700;VALID;(0.256, 0.225, 0.940);(-0.033, 0.000, 0.000);0.402;5.004;12.440;VALID;(0.256, 0.225, 0.940);(0.033, 0.000, 0.000);0.456;5.602;12.272;2;0.5520085
7609;1000000490945523746;63862092703332;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(0.256, 0.225, 0.940);(0.000, 0.000, 0.000);64.700;VALID;(0.256, 0.225, 0.940);(-0.033, 0.000, 0.000);0.402;5.004;12.440;VALID;(0.256, 0.225, 0.940);(0.033, 0.000, 0.000);0.456;5.602;12.272;2;0.5142906
7610;1000000490950524369;63862092703332;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(0.256, 0.224, 0.940);(0.000, 0.000, 0.000);64.700;VALID;(0.256, 0.224, 0.940);(-0.033, 0.000, 0.000);0.402;5.004;12.440;VALID;(0.256, 0.224, 0.940);(0.033, 0.000, 0.000);0.456;5.601;12.272;2;0.5096515
7611;1000000490955525125;63862092703332;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(0.256, 0.224, 0.940);(0.000, 0.000, 0.000);64.700;VALID;(0.256, 0.224, 0.940);(-0.033, 0.000, 0.000);0.402;5.004;12.440;VALID;(0.256, 0.224, 0.940);(0.033, 0.000, 0.000);0.456;5.601;12.272;2;0.4958548
7612;1000000490960526013;63862092703343;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(0.256, 0.223, 0.941);(0.000, 0.000, 0.000);64.700;VALID;(0.256, 0.223, 0.941);(-0.033, 0.000, 0.000);0.402;5.003;12.440;VALID;(0.256, 0.223, 0.941);(0.033, 0.000, 0.000);0.456;5.597;12.272;2;0.338246
7613;1000000490965527017;63862092703343;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(0.255, 0.221, 0.941);(0.000, 0.000, 0.000);64.700;VALID;(0.255, 0.221, 0.941);(-0.033, 0.000, 0.000);0.402;5.006;12.440;VALID;(0.255, 0.221, 0.941);(0.033, 0.000, 0.000);0.456;5.590;12.272;2;0
7614;1000000490970528176;63862092703353;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(0.253, 0.221, 0.942);(0.000, 0.000, 0.000);64.700;VALID;(0.253, 0.221, 0.942);(-0.033, 0.000, 0.000);0.408;5.072;12.440;VALID;(0.253, 0.221, 0.942);(0.033, 0.000, 0.000);0.455;5.589;12.272;2;0
7615;1000000490975529466;63862092703353;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(0.249, 0.221, 0.943);(0.000, 0.000, 0.000);64.700;VALID;(0.249, 0.221, 0.943);(-0.033, 0.000, 0.000);0.411;5.115;12.440;VALID;(0.249, 0.221, 0.943);(0.033, 0.000, 0.000);0.455;5.588;12.272;2;0
7616;1000000490980534240;63862092703365;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(0.244, 0.221, 0.944);(0.000, 0.000, 0.000);64.700;VALID;(0.244, 0.221, 0.944);(-0.033, 0.000, 0.000);0.412;5.124;12.440;VALID;(0.244, 0.221, 0.944);(0.033, 0.000, 0.000);0.455;5.582;12.272;2;0
7617;1000000490985538969;63862092703365;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(0.239, 0.222, 0.945);(0.000, 0.000, 0.000);64.700;VALID;(0.239, 0.222, 0.945);(-0.033, 0.000, 0.000);0.415;5.168;12.440;VALID;(0.239, 0.222, 0.945);(0.033, 0.000, 0.000);0.454;5.575;12.272;2;0
7618;1000000490990543547;63862092703366;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(0.234, 0.223, 0.946);(0.000, 0.000, 0.000);64.700;VALID;(0.234, 0.223, 0.946);(-0.033, 0.000, 0.000);0.417;5.182;12.440;VALID;(0.234, 0.223, 0.946);(0.033, 0.000, 0.000);0.454;5.571;12.272;2;0
7619;1000000490995547974;63862092703376;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(0.229, 0.223, 0.948);(0.000, 0.000, 0.000);64.700;VALID;(0.229, 0.223, 0.948);(-0.033, 0.000, 0.000);0.417;5.185;12.440;VALID;(0.229, 0.223, 0.948);(0.033, 0.000, 0.000);0.454;5.567;12.272;2;0
7620;1000000491000548795;63862092703377;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(0.225, 0.224, 0.948);(0.000, 0.000, 0.000);64.700;VALID;(0.225, 0.224, 0.948);(-0.033, 0.000, 0.000);0.417;5.185;12.440;VALID;(0.225, 0.224, 0.948);(0.033, 0.000, 0.000);0.454;5.566;12.272;2;0
7621;1000000491005549509;63862092703387;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(0.221, 0.225, 0.949);(0.000, 0.000, 0.000);64.700;VALID;(0.221, 0.225, 0.949);(-0.033, 0.000, 0.000);0.417;5.184;12.440;VALID;(0.221, 0.225, 0.949);(0.033, 0.000, 0.000);0.454;5.566;12.272;2;0
7622;1000000491010550085;63862092703387;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(0.218, 0.225, 0.950);(0.000, 0.000, 0.000);64.700;VALID;(0.218, 0.225, 0.950);(-0.033, 0.000, 0.000);0.417;5.183;12.440;VALID;(0.218, 0.225, 0.950);(0.033, 0.000, 0.000);0.454;5.566;12.272;2;0
7623;1000000491015550525;63862092703398;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(0.215, 0.226, 0.950);(0.000, 0.000, 0.000);64.700;VALID;(0.215, 0.226, 0.950);(-0.033, 0.000, 0.000);0.416;5.180;12.440;VALID;(0.215, 0.226, 0.950);(0.033, 0.000, 0.000);0.454;5.566;12.272;2;0
7624;1000000491020550936;63862092703399;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(0.213, 0.226, 0.950);(0.000, 0.000, 0.000);64.700;VALID;(0.213, 0.226, 0.950);(-0.033, 0.000, 0.000);0.416;5.169;12.440;VALID;(0.213, 0.226, 0.950);(0.033, 0.000, 0.000);0.454;5.566;12.272;2;0
7625;1000000491025551399;63862092703409;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(0.211, 0.227, 0.951);(0.000, 0.000, 0.000);64.700;VALID;(0.211, 0.227, 0.951);(-0.033, 0.000, 0.000);0.415;5.165;12.440;VALID;(0.211, 0.227, 0.951);(0.033, 0.000, 0.000);0.453;5.565;12.272;2;0
7626;1000000491030551995;63862092703409;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(0.209, 0.227, 0.951);(0.000, 0.000, 0.000);64.700;VALID;(0.209, 0.227, 0.951);(-0.033, 0.000, 0.000);0.414;5.146;12.440;VALID;(0.209, 0.227, 0.951);(0.033, 0.000, 0.000);0.453;5.563;12.272;2;0
7627;1000000491035552724;63862092703422;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(0.207, 0.228, 0.951);(0.000, 0.000, 0.000);64.700;VALID;(0.207, 0.228, 0.951);(-0.033, 0.000, 0.000);0.414;5.146;12.440;VALID;(0.207, 0.228, 0.951);(0.033, 0.000, 0.000);0.453;5.562;12.272;2;0
7628;1000000491040553587;63862092703422;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(0.206, 0.229, 0.951);(0.000, 0.000, 0.000);64.700;VALID;(0.206, 0.229, 0.951);(-0.033, 0.000, 0.000);0.414;5.148;12.440;VALID;(0.206, 0.229, 0.951);(0.033, 0.000, 0.000);0.453;5.560;12.272;2;0
7629;1000000491045554582;63862092703422;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(0.206, 0.230, 0.951);(0.000, 0.000, 0.000);64.700;VALID;(0.206, 0.230, 0.951);(-0.033, 0.000, 0.000);0.414;5.150;12.440;VALID;(0.206, 0.230, 0.951);(0.033, 0.000, 0.000);0.453;5.558;12.272;2;0
7630;1000000491050555708;63862092703432;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(0.205, 0.230, 0.951);(0.000, 0.000, 0.000);64.700;VALID;(0.205, 0.230, 0.951);(-0.033, 0.000, 0.000);0.414;5.151;12.440;VALID;(0.205, 0.230, 0.951);(0.033, 0.000, 0.000);0.453;5.556;12.272;2;0
7631;1000000491055556965;63862092703432;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(0.204, 0.231, 0.951);(0.000, 0.000, 0.000);64.700;VALID;(0.204, 0.231, 0.951);(-0.033, 0.000, 0.000);0.414;5.151;12.440;VALID;(0.204, 0.231, 0.951);(0.033, 0.000, 0.000);0.453;5.554;12.272;2;0
7632;1000000491060561760;63862092703443;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(0.204, 0.232, 0.951);(0.000, 0.000, 0.000);64.700;VALID;(0.204, 0.232, 0.951);(-0.033, 0.000, 0.000);0.414;5.151;12.440;VALID;(0.204, 0.232, 0.951);(0.033, 0.000, 0.000);0.453;5.554;12.272;2;0.2599587
7633;1000000491065566455;63862092703443;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(0.203, 0.232, 0.951);(0.000, 0.000, 0.000);64.700;VALID;(0.203, 0.232, 0.951);(-0.033, 0.000, 0.000);0.414;5.151;12.440;VALID;(0.203, 0.232, 0.951);(0.033, 0.000, 0.000);0.452;5.553;12.272;2;0.2375056
7634;1000000491070571013;63862092703453;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(0.202, 0.232, 0.951);(0.000, 0.000, 0.000);64.700;VALID;(0.202, 0.232, 0.951);(-0.033, 0.000, 0.000);0.413;5.134;12.440;VALID;(0.202, 0.232, 0.951);(0.033, 0.000, 0.000);0.452;5.553;12.272;2;0.2904651
7635;1000000491075575420;63862092703453;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(0.201, 0.233, 0.952);(0.000, 0.000, 0.000);64.700;VALID;(0.201, 0.233, 0.952);(-0.033, 0.000, 0.000);0.412;5.126;12.440;VALID;(0.201, 0.233, 0.952);(0.033, 0.000, 0.000);0.453;5.554;12.272;2;0.3612618
7636;1000000491080579677;63862092703466;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(0.201, 0.233, 0.951);(0.000, 0.000, 0.000);64.700;VALID;(0.201, 0.233, 0.951);(-0.033, 0.000, 0.000);0.413;5.132;12.440;VALID;(0.201, 0.233, 0.951);(0.033, 0.000, 0.000);0.453;5.556;12.272;2;0.3619767
7637;1000000491085580349;63862092703466;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(0.201, 0.234, 0.951);(0.000, 0.000, 0.000);64.700;VALID;(0.201, 0.234, 0.951);(-0.033, 0.000, 0.000);0.413;5.138;12.440;VALID;(0.201, 0.234, 0.951);(0.033, 0.000, 0.000);0.453;5.558;12.272;2;0.3961298
7638;1000000491090580880;63862092703466;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(0.200, 0.234, 0.952);(0.000, 0.000, 0.000);64.700;VALID;(0.200, 0.234, 0.952);(-0.033, 0.000, 0.000);0.412;5.130;12.440;VALID;(0.200, 0.234, 0.952);(0.033, 0.000, 0.000);0.453;5.560;12.272;2;0.3406395
7639;1000000491095581274;63862092703476;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(0.200, 0.234, 0.952);(0.000, 0.000, 0.000);64.700;VALID;(0.200, 0.234, 0.952);(-0.033, 0.000, 0.000);0.413;5.135;12.440;VALID;(0.200, 0.234, 0.952);(0.033, 0.000, 0.000);0.453;5.561;12.272;2;0.2716781
7640;1000000491100581644;63862092703476;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(0.199, 0.234, 0.952);(0.000, 0.000, 0.000);64.700;VALID;(0.199, 0.234, 0.952);(-0.033, 0.000, 0.000);0.413;5.136;12.440;VALID;(0.199, 0.234, 0.952);(0.033, 0.000, 0.000);0.453;5.562;12.272;2;0.2502
7641;1000000491105582067;63862092703487;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(0.199, 0.234, 0.952);(0.000, 0.000, 0.000);64.700;VALID;(0.199, 0.234, 0.952);(-0.033, 0.000, 0.000);0.412;5.129;12.440;VALID;(0.199, 0.234, 0.952);(0.033, 0.000, 0.000);0.453;5.562;12.272;2;0.2211272
7642;1000000491110582624;63862092703487;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(0.199, 0.234, 0.952);(0.000, 0.000, 0.000);64.700;VALID;(0.199, 0.234, 0.952);(-0.033, 0.000, 0.000);0.413;5.132;12.440;VALID;(0.199, 0.234, 0.952);(0.033, 0.000, 0.000);0.453;5.561;12.272;2;0.1258844
7643;1000000491115583315;63862092703499;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(0.199, 0.235, 0.952);(0.000, 0.000, 0.000);64.700;VALID;(0.199, 0.235, 0.952);(-0.033, 0.000, 0.000);0.413;5.138;12.440;VALID;(0.199, 0.235, 0.952);(0.033, 0.000, 0.000);0.453;5.558;12.272;2;0.1317225
7644;1000000491120584139;63862092703499;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(0.199, 0.235, 0.951);(0.000, 0.000, 0.000);64.700;VALID;(0.199, 0.235, 0.951);(-0.033, 0.000, 0.000);0.413;5.141;12.440;VALID;(0.199, 0.235, 0.951);(0.033, 0.000, 0.000);0.453;5.555;12.272;2;0.1401751
7645;1000000491125585095;63862092703509;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(0.198, 0.234, 0.952);(0.000, 0.000, 0.000);64.700;VALID;(0.198, 0.234, 0.952);(-0.033, 0.000, 0.000);0.412;5.130;12.440;VALID;(0.198, 0.234, 0.952);(0.033, 0.000, 0.000);0.452;5.552;12.272;2;0.1191677
7646;1000000491130586183;63862092703509;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(0.198, 0.234, 0.952);(0.000, 0.000, 0.000);64.700;VALID;(0.198, 0.234, 0.952);(-0.033, 0.000, 0.000);0.412;5.123;12.440;VALID;(0.198, 0.234, 0.952);(0.033, 0.000, 0.000);0.452;5.549;12.272;2;0.205238
7647;1000000491135587371;63862092703520;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(0.198, 0.234, 0.952);(0.000, 0.000, 0.000);64.700;VALID;(0.198, 0.234, 0.952);(-0.033, 0.000, 0.000);0.412;5.128;12.440;VALID;(0.198, 0.234, 0.952);(0.033, 0.000, 0.000);0.452;5.548;12.272;2;0.07282636
7648;1000000491140592142;63862092703521;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(0.198, 0.235, 0.952);(0.000, 0.000, 0.000);64.700;VALID;(0.198, 0.235, 0.952);(-0.033, 0.000, 0.000);0.413;5.136;12.440;VALID;(0.198, 0.235, 0.952);(0.033, 0.000, 0.000);0.452;5.546;12.272;2;0.07146915
7649;1000000491145596842;63862092703521;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(0.198, 0.235, 0.952);(0.000, 0.000, 0.000);64.700;VALID;(0.198, 0.235, 0.952);(-0.033, 0.000, 0.000);0.413;5.138;12.440;VALID;(0.198, 0.235, 0.952);(0.033, 0.000, 0.000);0.452;5.544;12.272;2;0.06038075
7650;1000000491150601390;63862092703532;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(0.198, 0.235, 0.952);(0.000, 0.000, 0.000);64.700;VALID;(0.198, 0.235, 0.952);(-0.033, 0.000, 0.000);0.413;5.140;12.440;VALID;(0.198, 0.235, 0.952);(0.033, 0.000, 0.000);0.451;5.541;12.272;2;0.05948044
7651;1000000491155605787;63862092703532;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(0.198, 0.235, 0.952);(0.000, 0.000, 0.000);64.700;VALID;(0.198, 0.235, 0.952);(-0.033, 0.000, 0.000);0.413;5.141;12.440;VALID;(0.198, 0.235, 0.952);(0.033, 0.000, 0.000);0.451;5.538;12.272;2;0.06113173
7652;1000000491160610034;63862092703543;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(0.198, 0.235, 0.952);(0.000, 0.000, 0.000);64.700;VALID;(0.198, 0.235, 0.952);(-0.033, 0.000, 0.000);0.413;5.141;12.440;VALID;(0.198, 0.235, 0.952);(0.033, 0.000, 0.000);0.451;5.536;12.272;2;0.08052674
7653;1000000491165610696;63862092703543;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(0.198, 0.235, 0.952);(0.000, 0.000, 0.000);64.700;VALID;(0.198, 0.235, 0.952);(-0.033, 0.000, 0.000);0.413;5.140;12.440;VALID;(0.198, 0.235, 0.952);(0.033, 0.000, 0.000);0.451;5.535;12.272;2;0.1731898
7654;1000000491170611220;63862092703553;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(0.198, 0.235, 0.952);(0.000, 0.000, 0.000);64.700;VALID;(0.198, 0.235, 0.952);(-0.033, 0.000, 0.000);0.416;5.172;12.440;VALID;(0.198, 0.235, 0.952);(0.033, 0.000, 0.000);0.451;5.531;12.272;2;0.1127802
7655;1000000491175611657;63862092703553;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(0.196, 0.236, 0.952);(0.000, 0.000, 0.000);64.700;VALID;(0.196, 0.236, 0.952);(-0.033, 0.000, 0.000);0.421;5.233;12.440;VALID;(0.196, 0.236, 0.952);(0.033, 0.000, 0.000);0.451;5.530;12.272;2;0
7656;1000000491180612092;63862092703566;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(0.192, 0.238, 0.952);(0.000, 0.000, 0.000);64.700;VALID;(0.192, 0.238, 0.952);(-0.033, 0.000, 0.000);0.425;5.283;12.440;VALID;(0.192, 0.238, 0.952);(0.033, 0.000, 0.000);0.449;5.509;12.272;2;0
7657;1000000491185612525;63862092703566;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(0.185, 0.240, 0.953);(0.000, 0.000, 0.000);64.700;VALID;(0.185, 0.240, 0.953);(-0.033, 0.000, 0.000);0.421;5.242;12.440;VALID;(0.185, 0.240, 0.953);(0.033, 0.000, 0.000);0.449;5.508;12.272;2;0
7658;1000000491190613065;63862092703576;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(0.179, 0.242, 0.954);(0.000, 0.000, 0.000);64.700;VALID;(0.179, 0.242, 0.954);(-0.033, 0.000, 0.000);0.420;5.230;12.440;VALID;(0.179, 0.242, 0.954);(0.033, 0.000, 0.000);0.448;5.502;12.272;2;0
7659;1000000491195613737;63862092703576;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(0.171, 0.245, 0.954);(0.000, 0.000, 0.000);64.700;VALID;(0.171, 0.245, 0.954);(-0.033, 0.000, 0.000);0.420;5.220;12.440;VALID;(0.171, 0.245, 0.954);(0.033, 0.000, 0.000);0.448;5.495;12.272;2;0
7660;1000000491200614527;63862092703576;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(0.164, 0.248, 0.955);(0.000, 0.000, 0.000);64.700;VALID;(0.164, 0.248, 0.955);(-0.033, 0.000, 0.000);0.419;5.207;12.440;VALID;(0.164, 0.248, 0.955);(0.033, 0.000, 0.000);0.447;5.481;12.272;2;0
7661;1000000491205615463;63862092703587;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(0.160, 0.251, 0.955);(0.000, 0.000, 0.000);64.700;VALID;(0.160, 0.251, 0.955);(-0.033, 0.000, 0.000);0.420;5.226;12.440;VALID;(0.160, 0.251, 0.955);(0.033, 0.000, 0.000);0.446;5.472;12.272;2;0
7662;1000000491210616531;63862092703587;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(0.154, 0.255, 0.955);(0.000, 0.000, 0.000);64.700;VALID;(0.154, 0.255, 0.955);(-0.033, 0.000, 0.000);0.420;5.225;12.440;VALID;(0.154, 0.255, 0.955);(0.033, 0.000, 0.000);0.445;5.467;12.272;2;0
7663;1000000491215617730;63862092703599;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(0.150, 0.258, 0.955);(0.000, 0.000, 0.000);64.700;VALID;(0.150, 0.258, 0.955);(-0.033, 0.000, 0.000);0.419;5.211;12.440;VALID;(0.150, 0.258, 0.955);(0.033, 0.000, 0.000);0.445;5.465;12.272;2;0
7664;1000000491220619060;63862092703599;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(0.145, 0.260, 0.955);(0.000, 0.000, 0.000);64.700;VALID;(0.145, 0.260, 0.955);(-0.033, 0.000, 0.000);0.418;5.200;12.440;VALID;(0.145, 0.260, 0.955);(0.033, 0.000, 0.000);0.445;5.465;12.272;2;0
7665;1000000491225623765;63862092703610;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(0.141, 0.263, 0.954);(0.000, 0.000, 0.000);64.700;VALID;(0.141, 0.263, 0.954);(-0.033, 0.000, 0.000);0.417;5.192;12.440;VALID;(0.141, 0.263, 0.954);(0.033, 0.000, 0.000);0.445;5.464;12.272;2;0
7666;1000000491230628317;63862092703610;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(0.139, 0.265, 0.954);(0.000, 0.000, 0.000);64.700;VALID;(0.139, 0.265, 0.954);(-0.033, 0.000, 0.000);0.417;5.185;12.440;VALID;(0.139, 0.265, 0.954);(0.033, 0.000, 0.000);0.445;5.463;12.272;2;0
7667;1000000491235632690;63862092703621;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(0.138, 0.267, 0.954);(0.000, 0.000, 0.000);64.700;VALID;(0.138, 0.267, 0.954);(-0.033, 0.000, 0.000);0.417;5.181;12.440;VALID;(0.138, 0.267, 0.954);(0.033, 0.000, 0.000);0.445;5.463;12.272;2;0
7668;1000000491240636927;63862092703621;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(0.135, 0.268, 0.954);(0.000, 0.000, 0.000);64.700;VALID;(0.135, 0.268, 0.954);(-0.033, 0.000, 0.000);0.416;5.178;12.440;VALID;(0.135, 0.268, 0.954);(0.033, 0.000, 0.000);0.445;5.463;12.272;2;0
7669;1000000491245637580;63862092703621;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(0.134, 0.269, 0.954);(0.000, 0.000, 0.000);64.700;VALID;(0.134, 0.269, 0.954);(-0.033, 0.000, 0.000);0.416;5.176;12.440;VALID;(0.134, 0.269, 0.954);(0.033, 0.000, 0.000);0.445;5.462;12.272;2;0
